,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
4184,KTR,2024-04-17,2024-05-11,24,Wednesday,115774,GBP,28490,500000,23933,0.05698,0.84004914004914,0.047866,40-60,F,ecalhoun,gabriel95@example.com,Kelsey Smith,F,31
4185,GRZ,2022-10-26,2024-03-21,512,Wednesday,414833,EUR,23804,500001,137169,0.047607904784190434,5.762434884893295,0.27433745132509735,25-35,M,ecalhoun,gabriel95@example.com,Kelsey Smith,F,31
4186,BYU,2023-12-22,2024-08-11,233,Friday,418134,EUR,43705,500000,93772,0.08741,2.1455668687793157,0.187544,20-25,B,ecalhoun,gabriel95@example.com,Kelsey Smith,F,31
4187,KTR,2023-02-05,2023-12-03,301,Sunday,317077,EUR,40973,499999,32243,0.08194616389232778,0.7869328582237083,0.06448612897225794,35-55,F,ecalhoun,gabriel95@example.com,Kelsey Smith,F,31
4188,GRZ,2023-08-25,2024-10-13,415,Friday,185258,EUR,84940,500003,21010,0.16987898072611565,0.24735107134447845,0.04201974788151271,40-50,F,ecalhoun,gabriel95@example.com,Kelsey Smith,F,31
4189,AKX,2022-12-31,2024-12-25,725,Saturday,769260,GBP,37800,500004,511763,0.07559939520483835,13.538703703703703,1.0235178118575052,40-45,B,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4190,AKX,2024-09-13,2024-09-19,6,Friday,386176,EUR,27018,499998,349161,0.05403621614486458,12.923273373306685,0.6983247932991732,35-55,B,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4191,AKX,2024-09-02,2025-07-08,309,Monday,745273,USD,72526,499997,89662,0.14505287031722192,1.2362738879849984,0.17932507595045571,30-40,M,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4192,KTR,2023-08-03,2024-09-06,400,Thursday,781506,USD,29996,499999,268753,0.05999211998423997,8.959627950393386,0.5375070750141501,35-55,B,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4193,AKX,2024-01-27,2024-12-14,322,Saturday,186288,EUR,44113,500001,60551,0.0882258235483529,1.3726339174393036,0.12110175779648441,40-45,M,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4194,GRZ,2023-04-01,2024-04-16,381,Saturday,905134,GBP,93816,499997,835148,0.1876331257987548,8.901978340581564,1.670306021836131,40-65,F,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4195,GRZ,2024-05-08,2024-09-13,128,Wednesday,680168,EUR,29354,499998,658548,0.058708234832939334,22.434693738502418,1.3171012684050736,20-45,F,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4196,GRZ,2024-07-17,2025-07-04,352,Wednesday,786241,USD,98666,500002,47796,0.1973312106751573,0.4844221920418381,0.09559161763352947,25-50,B,gcarroll,barrypamela@example.com,Meghan Williams,F,48
4197,KTR,2024-01-14,2024-12-06,327,Sunday,544058,EUR,74218,499998,370826,0.148436593746375,4.996442911423105,0.7416549666198665,40-60,M,tylerrussell,matthew90@example.com,Rebecca Barton,F,44
4198,KTR,2022-10-29,2024-09-16,688,Saturday,437613,GBP,52073,500001,372759,0.10414579170841658,7.158393025176195,0.7455165089669821,20-25,F,tylerrussell,matthew90@example.com,Rebecca Barton,F,44
4199,AKX,2023-07-21,2024-10-20,457,Friday,430322,USD,26526,500002,287897,0.05305178779284883,10.853389127648345,0.5757916968332126,20-40,M,tylerrussell,matthew90@example.com,Rebecca Barton,F,44
4200,KTR,2024-10-18,2025-02-09,114,Friday,950195,EUR,31659,500001,242678,0.06331787336425328,7.665371616286048,0.4853550292899414,20-30,B,tylerrussell,matthew90@example.com,Rebecca Barton,F,44
4201,BYU,2024-04-20,2025-03-04,318,Saturday,944343,USD,26082,500000,270990,0.052164,10.38992408557626,0.54198,20-30,M,jwilson,qholmes@example.com,Nancy Bennett,F,88
4202,GRZ,2023-08-20,2025-07-19,699,Sunday,109043,USD,70543,500001,30366,0.14108571782856436,0.43046085366372283,0.06073187853624293,25-35,B,jwilson,qholmes@example.com,Nancy Bennett,F,88
4203,KTR,2024-09-03,2026-07-09,674,Tuesday,992373,EUR,22136,500000,926382,0.044272,41.849566317311165,1.852764,20-25,F,jwilson,qholmes@example.com,Nancy Bennett,F,88
4204,GRZ,2024-08-11,2026-02-13,551,Sunday,361496,EUR,39773,499995,194150,0.07954679546795468,4.8814522414703445,0.3883038830388304,20-40,F,jwilson,qholmes@example.com,Nancy Bennett,F,88
4205,BYU,2024-08-01,2026-04-18,625,Thursday,416507,EUR,25995,499998,38351,0.05199020796083184,1.4753221773417966,0.07670230680922724,35-45,F,jwilson,qholmes@example.com,Nancy Bennett,F,88
4206,GRZ,2022-12-21,2023-06-07,168,Wednesday,601340,EUR,13683,500002,346502,0.027365890536437853,25.323540159321787,0.693001227995088,20-45,F,hoodkristin,andersonjeffrey@example.com,Michael Thomas,M,78
4207,KTR,2024-04-25,2024-07-24,90,Thursday,353449,GBP,25642,500001,99945,0.051283897432205135,3.897706887138289,0.19988960022079955,20-25,F,hoodkristin,andersonjeffrey@example.com,Michael Thomas,M,78
4208,AKX,2022-10-27,2024-03-16,506,Thursday,506872,EUR,35247,499998,250607,0.07049428197712791,7.110023548103385,0.5012160048640194,35-45,F,hoodkristin,andersonjeffrey@example.com,Michael Thomas,M,78
4209,KTR,2023-10-25,2025-03-17,509,Wednesday,703204,GBP,16269,499998,55223,0.03253813015252061,3.3943696600897413,0.11044644178576714,30-55,F,johnny68,ortegabrandon@example.net,Bill Castaneda,M,74
4210,BYU,2023-10-07,2023-11-28,52,Saturday,862815,GBP,56577,500001,266777,0.11315377369245261,4.715290665818265,0.5335529328941342,20-30,M,johnny68,ortegabrandon@example.net,Bill Castaneda,M,74
4211,BYU,2024-05-04,2025-03-24,324,Saturday,720839,GBP,50222,499996,238758,0.10044480355842847,4.754052009079686,0.47751982015856126,35-45,M,johnny68,ortegabrandon@example.net,Bill Castaneda,M,74
4212,BYU,2023-03-10,2024-03-30,386,Friday,925030,EUR,13338,500004,340931,0.02667578659370725,25.56087869245764,0.6818565451476388,20-45,F,johnny68,ortegabrandon@example.net,Bill Castaneda,M,74
4213,GRZ,2023-06-22,2024-01-05,197,Thursday,119383,EUR,23963,500003,95406,0.04792571244572533,3.981387973125235,0.1908108551348692,25-30,B,johnny68,ortegabrandon@example.net,Bill Castaneda,M,74
4214,AKX,2024-10-06,2026-03-12,522,Sunday,511928,EUR,21826,500002,158140,0.04365182539269843,7.245487033812884,0.3162787348850605,40-65,F,justin34,johnsonchristopher@example.org,Andrea Jimenez,F,61
4215,KTR,2023-09-01,2024-03-15,196,Friday,663336,GBP,25407,499999,353039,0.050814101628203254,13.895343802888968,0.7060794121588243,20-45,M,justin34,johnsonchristopher@example.org,Andrea Jimenez,F,61
4216,AKX,2022-12-19,2023-01-02,14,Monday,733743,USD,39766,499996,387810,0.07953263626109008,9.752300960619625,0.7756262050096401,30-50,M,james66,patrickprince@example.org,Dale Dean,M,53
4217,AKX,2023-11-27,2024-10-31,339,Monday,710685,USD,35428,499998,170055,0.0708562834251337,4.800016935757029,0.34011136044544177,40-60,F,james66,patrickprince@example.org,Dale Dean,M,53
4218,AKX,2024-07-21,2025-03-07,229,Sunday,522298,GBP,85152,500000,339579,0.170304,3.9879157271702366,0.679158,25-35,F,james66,patrickprince@example.org,Dale Dean,M,53
4219,KTR,2023-12-03,2024-04-14,133,Sunday,490340,GBP,74406,500001,412708,0.14881170237659525,5.546703222858372,0.8254143491713016,25-40,M,yhouston,meagan21@example.org,Sarah Brown,F,43
4220,GRZ,2023-01-01,2023-07-19,199,Sunday,483784,USD,18709,499998,471542,0.03741814967259869,25.20401945587685,0.9430877723510894,45-65,F,yhouston,meagan21@example.org,Sarah Brown,F,43
4221,AKX,2023-09-09,2024-03-25,198,Saturday,846849,GBP,36604,500003,79552,0.07320756075463547,2.173314391869741,0.1591030453817277,45-50,B,yhouston,meagan21@example.org,Sarah Brown,F,43
4222,GRZ,2024-10-24,2025-03-23,150,Thursday,868450,GBP,57511,499999,436241,0.11502223004446009,7.585348889777608,0.8724837449674899,40-60,M,yhouston,meagan21@example.org,Sarah Brown,F,43
4223,KTR,2024-08-29,2026-02-24,544,Thursday,323210,USD,17174,499997,235283,0.034348206089236534,13.699953417957378,0.4705688234129405,35-45,M,yhouston,meagan21@example.org,Sarah Brown,F,43
4224,KTR,2023-03-30,2023-08-17,140,Thursday,207299,GBP,80265,500002,100676,0.16052935788256847,1.2542951473244877,0.2013511945952216,40-65,B,yhouston,meagan21@example.org,Sarah Brown,F,43
4225,BYU,2024-04-13,2025-12-08,604,Saturday,462534,EUR,28714,500000,339292,0.057428,11.816256878177892,0.678584,40-65,F,yhouston,meagan21@example.org,Sarah Brown,F,43
4226,AKX,2023-11-05,2024-08-19,288,Sunday,655562,EUR,48342,499999,604649,0.09668419336838674,12.507736543792147,1.2093004186008371,45-55,B,yhouston,meagan21@example.org,Sarah Brown,F,43
4227,KTR,2023-04-29,2025-02-05,648,Saturday,863580,EUR,70247,500000,279136,0.140494,3.973635884806469,0.558272,35-45,M,madison93,christinahughes@example.com,Heather Frey,F,59
4228,AKX,2024-10-04,2026-06-22,626,Friday,52862,EUR,27636,499998,40408,0.055272221088884355,1.462150817773918,0.08081632326529306,20-45,F,madison93,christinahughes@example.com,Heather Frey,F,59
4229,BYU,2023-07-21,2024-09-22,429,Friday,277120,EUR,68264,500002,170722,0.13652745389018445,2.5009082386030705,0.3414426342294631,45-65,B,madison93,christinahughes@example.com,Heather Frey,F,59
4230,AKX,2024-07-14,2026-04-06,631,Sunday,527526,GBP,50934,500003,266982,0.10186738879566723,5.241724584756744,0.5339607962352226,45-50,F,madison93,christinahughes@example.com,Heather Frey,F,59
4231,AKX,2023-02-10,2024-03-01,385,Friday,550477,USD,68073,500001,303842,0.13614572770854458,4.463473036299267,0.6076827846344307,45-70,M,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4232,KTR,2023-05-13,2023-07-27,75,Saturday,653573,USD,59173,499998,600100,0.11834647338589355,10.14144964764335,1.2002048008192032,25-45,B,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4233,BYU,2023-03-21,2024-06-04,441,Tuesday,933107,GBP,68350,499998,846333,0.1367005468021872,12.382340892465253,1.6926727706910827,20-40,M,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4234,AKX,2023-02-18,2024-05-17,454,Saturday,107798,EUR,39592,500002,9155,0.07918368326526694,0.23123358254192766,0.018309926760292958,35-60,M,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4235,GRZ,2023-03-07,2025-01-29,694,Tuesday,459064,USD,32965,499999,334600,0.06593013186026372,10.150159259821022,0.6692013384026768,40-55,M,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4236,GRZ,2024-01-29,2025-09-17,597,Monday,891223,GBP,36920,500000,76088,0.07384,2.0608884073672806,0.152176,30-35,F,bishoprobert,nicolasfernandez@example.net,Austin Wiggins,M,50
4237,GRZ,2024-02-09,2024-06-08,120,Friday,412524,GBP,27539,499998,93825,0.05507822031288125,3.4069864555720977,0.1876507506030024,20-40,M,melissa24,shirley97@example.org,Erik Archer,M,69
4238,BYU,2024-03-19,2024-03-25,6,Tuesday,309874,USD,36793,499996,8588,0.07358658869270954,0.23341396461283395,0.017176137409099273,25-35,B,melissa24,shirley97@example.org,Erik Archer,M,69
4239,AKX,2024-05-25,2024-06-15,21,Saturday,464872,USD,33535,499999,460053,0.06707013414026829,13.718592515282541,0.9201078402156805,30-35,F,melissa24,shirley97@example.org,Erik Archer,M,69
4240,KTR,2023-02-03,2023-05-05,91,Friday,731445,USD,40840,500001,31951,0.08167983664032671,0.7823457394711067,0.06390187219625561,25-45,F,melissa24,shirley97@example.org,Erik Archer,M,69
4241,BYU,2023-09-19,2024-12-21,459,Tuesday,489045,EUR,25939,499999,418167,0.051878103756207515,16.121168896256602,0.8363356726713453,40-65,M,melissa24,shirley97@example.org,Erik Archer,M,69
4242,AKX,2023-08-28,2024-06-13,290,Monday,817696,USD,71969,499993,287508,0.14394001516021224,3.9948866873237088,0.5750240503367047,35-45,M,carrollalexander,jayjohnson@example.com,Jessica Holmes,F,83
4243,GRZ,2024-06-08,2026-03-02,632,Saturday,455216,GBP,50982,500000,253885,0.101964,4.979894864854263,0.50777,45-65,M,carrollalexander,jayjohnson@example.com,Jessica Holmes,F,83
4244,GRZ,2023-07-13,2025-06-29,717,Thursday,93563,USD,43079,499999,63271,0.08615817231634464,1.4687202581304115,0.12654225308450617,30-35,M,carrollalexander,jayjohnson@example.com,Jessica Holmes,F,83
4245,KTR,2022-10-31,2023-12-13,408,Monday,327720,EUR,70087,500001,60134,0.1401737196525607,0.8579907828841298,0.12026775946448107,20-25,M,carrollalexander,jayjohnson@example.com,Jessica Holmes,F,83
4246,BYU,2024-05-27,2024-12-30,217,Monday,858475,EUR,37090,499998,484564,0.07418029672118688,13.064545699649502,0.9691318765275061,30-40,B,robinsonashley,ahughes@example.net,Paul Marks,M,66
4247,KTR,2024-02-07,2024-03-17,39,Wednesday,156592,USD,72821,499997,45785,0.14564287385724314,0.6287334697408714,0.09157054942329654,20-30,M,robinsonashley,ahughes@example.net,Paul Marks,M,66
4248,GRZ,2024-05-01,2024-05-30,29,Wednesday,464684,GBP,30085,499998,330850,0.060170240680962724,10.997174671763338,0.6617026468105872,25-35,M,robinsonashley,ahughes@example.net,Paul Marks,M,66
4249,AKX,2023-05-05,2025-02-14,651,Friday,437314,EUR,38485,499999,186089,0.07697015394030789,4.835364427699104,0.3721787443574887,45-55,F,johnsonrichard,mary68@example.net,David Wilson,M,32
4250,GRZ,2023-02-05,2023-04-24,78,Sunday,196758,EUR,64902,500000,41166,0.129804,0.6342793750577794,0.082332,20-30,F,johnsonrichard,mary68@example.net,David Wilson,M,32
4251,KTR,2024-02-25,2024-04-22,57,Sunday,992772,EUR,9312,500000,321558,0.018624,34.53157216494845,0.643116,25-35,F,charles99,mary25@example.net,Renee Butler,F,48
4252,GRZ,2023-02-04,2024-06-30,512,Saturday,945792,EUR,37553,500002,515429,0.07510569957720169,13.725374803610897,1.0308538765844937,45-50,M,charles99,mary25@example.net,Renee Butler,F,48
4253,GRZ,2023-06-20,2024-07-13,389,Tuesday,982208,EUR,40258,500001,290723,0.08051583896832207,7.221496348551841,0.5814448371103258,35-50,B,charles99,mary25@example.net,Renee Butler,F,48
4254,BYU,2023-01-31,2023-08-28,209,Tuesday,896187,GBP,23316,499995,533862,0.046632466324663245,22.896809058157487,1.0677346773467735,45-55,F,charles99,mary25@example.net,Renee Butler,F,48
4255,BYU,2024-08-01,2026-07-22,720,Thursday,857078,USD,16500,499998,249529,0.033000132000528,15.122969696969697,0.499059996239985,40-65,B,charles99,mary25@example.net,Renee Butler,F,48
4256,AKX,2023-03-26,2024-10-07,561,Sunday,471435,EUR,19147,500001,132924,0.03829392341215317,6.942288609181595,0.2658474683050634,25-50,M,charles99,mary25@example.net,Renee Butler,F,48
4257,BYU,2023-12-25,2024-02-23,60,Monday,28877,EUR,60777,499999,22285,0.12155424310848621,0.36666831202593086,0.04457008914017828,25-50,F,charles99,mary25@example.net,Renee Butler,F,48
4258,BYU,2023-09-18,2023-12-09,82,Monday,374397,GBP,16316,500000,276042,0.032632,16.91848492277519,0.552084,40-65,F,kristin52,lorigarcia@example.org,William Long,M,61
4259,KTR,2023-10-16,2025-03-07,508,Monday,921157,GBP,44348,500001,647688,0.08869582260835478,14.604672138540634,1.2953734092531815,45-55,F,kristin52,lorigarcia@example.org,William Long,M,61
4260,KTR,2023-05-31,2025-04-25,695,Wednesday,823240,EUR,55241,500001,10851,0.11048177903644192,0.19643018772288698,0.021701956596086806,40-55,F,kristin52,lorigarcia@example.org,William Long,M,61
4261,GRZ,2022-11-25,2023-12-04,374,Friday,345424,GBP,2523,500003,85145,0.005045969724181655,33.74752279032897,0.1702889782661304,25-50,B,kristin52,lorigarcia@example.org,William Long,M,61
4262,KTR,2024-01-23,2024-09-15,236,Tuesday,385721,EUR,15741,499999,328622,0.03148206296412593,20.876818499460008,0.657245314490629,20-40,F,kristin52,lorigarcia@example.org,William Long,M,61
4263,KTR,2023-03-09,2023-11-04,240,Thursday,410635,GBP,32045,500002,44895,0.06408974364102543,1.4009985957247622,0.08978964084143663,30-35,F,kristin52,lorigarcia@example.org,William Long,M,61
4264,KTR,2024-07-14,2024-10-17,95,Sunday,358551,GBP,48611,499997,2230,0.09722258333550002,0.04587439057003559,0.004460026760160561,20-25,B,kristin52,lorigarcia@example.org,William Long,M,61
4265,BYU,2024-10-25,2025-02-18,116,Friday,891392,USD,64122,499998,613518,0.12824451297805192,9.567979788528119,1.2270409081636326,20-30,F,kristin52,lorigarcia@example.org,William Long,M,61
4266,KTR,2022-11-12,2024-02-17,462,Saturday,518658,USD,69104,499998,24531,0.13820855283421132,0.35498668673304007,0.049062196248784995,40-65,M,angeladiaz,fgallegos@example.org,Terri Frank,F,36
4267,GRZ,2024-01-12,2024-08-07,208,Friday,702310,USD,45266,500001,658350,0.09053181893636213,14.544028630760394,1.3166973666052668,35-40,F,angeladiaz,fgallegos@example.org,Terri Frank,F,36
4268,AKX,2023-05-08,2023-05-11,3,Monday,891800,GBP,49853,499998,64640,0.0997063988255953,1.2966120393958238,0.12928051712206848,45-65,F,angeladiaz,fgallegos@example.org,Terri Frank,F,36
4269,AKX,2024-08-11,2026-08-01,720,Sunday,165747,USD,23674,499998,10441,0.04734818939275757,0.4410323561713272,0.020882083528334112,30-50,M,angeladiaz,fgallegos@example.org,Terri Frank,F,36
4270,KTR,2024-04-16,2024-09-11,148,Tuesday,821104,EUR,78940,499996,788345,0.15788126305010441,9.986635419305802,1.576702613620909,25-45,M,christieanderson,christopher83@example.com,David Baker,M,71
4271,KTR,2024-03-25,2025-04-16,387,Monday,342652,GBP,14580,499997,152307,0.029160174961049765,10.446296296296296,0.30461582769496615,45-70,F,christieanderson,christopher83@example.com,David Baker,M,71
4272,AKX,2023-10-31,2024-05-03,185,Tuesday,721659,EUR,57625,499996,60129,0.11525092200737606,1.0434533622559652,0.12025896207169658,45-70,F,christieanderson,christopher83@example.com,David Baker,M,71
4273,BYU,2024-06-01,2026-04-14,682,Saturday,930329,USD,36403,499997,561916,0.07280643683862104,15.435980551053484,1.1238387430324581,35-40,M,christieanderson,christopher83@example.com,David Baker,M,71
4274,GRZ,2024-08-20,2025-02-21,185,Tuesday,541095,EUR,62908,500002,11669,0.12581549673801304,0.18549310103643415,0.023337906648373406,25-30,B,christieanderson,christopher83@example.com,David Baker,M,71
4275,GRZ,2023-10-31,2023-11-26,26,Tuesday,283295,USD,48891,500000,91488,0.097782,1.871264649935571,0.182976,25-30,M,christieanderson,christopher83@example.com,David Baker,M,71
4276,BYU,2024-04-13,2024-05-24,41,Saturday,199803,GBP,13001,500003,3457,0.026001843988936065,0.2659026228751635,0.0069139585162489026,20-45,F,christieanderson,christopher83@example.com,David Baker,M,71
4277,GRZ,2023-10-28,2024-04-23,178,Saturday,20115,EUR,35723,499997,8905,0.07144642867857207,0.249279175881085,0.017810106860641165,30-45,M,virginia75,ihurley@example.net,Kenneth Williams,M,56
4278,GRZ,2023-01-02,2023-11-11,313,Monday,709713,GBP,29702,500000,546117,0.059404,18.38653962696115,1.092234,30-45,F,virginia75,ihurley@example.net,Kenneth Williams,M,56
4279,BYU,2024-03-22,2025-11-28,616,Friday,842499,EUR,73540,500000,288690,0.14708,3.9256187109056295,0.57738,40-65,B,virginia75,ihurley@example.net,Kenneth Williams,M,56
4280,BYU,2024-10-18,2025-01-16,90,Friday,795350,EUR,11772,500004,109173,0.023543811649506804,9.273955147808358,0.21834425324597403,45-60,M,virginia75,ihurley@example.net,Kenneth Williams,M,56
4281,GRZ,2023-06-20,2023-06-29,9,Tuesday,696863,USD,13999,500001,474536,0.027997944004111992,33.8978498464176,0.9490701018597962,40-65,B,virginia75,ihurley@example.net,Kenneth Williams,M,56
4282,AKX,2023-04-05,2023-10-06,184,Wednesday,241571,EUR,79288,499999,223344,0.15857631715263432,2.816870144284129,0.4466888933777868,45-70,F,samuel05,ygonzalez@example.com,Shari Allen,F,40
4283,KTR,2024-03-05,2025-03-14,374,Tuesday,942841,USD,73527,499999,357537,0.14705429410858822,4.862662695336407,0.7150754301508603,45-60,M,samuel05,ygonzalez@example.com,Shari Allen,F,40
4284,AKX,2024-06-04,2025-12-26,570,Tuesday,822414,EUR,28101,499996,174321,0.05620244961959696,6.203373545425429,0.34864478915831326,45-65,M,gyu,usparks@example.net,Kevin Higgins,M,73
4285,GRZ,2023-07-23,2025-01-29,556,Sunday,954961,USD,52905,500000,685536,0.10581,12.957867876382194,1.371072,30-50,M,gyu,usparks@example.net,Kevin Higgins,M,73
4286,KTR,2024-03-25,2024-09-12,171,Monday,607865,EUR,5978,499997,237612,0.011956071736430419,39.747741719638675,0.47522685136110815,25-35,F,gyu,usparks@example.net,Kevin Higgins,M,73
4287,BYU,2023-03-03,2024-11-21,629,Friday,626016,USD,67788,499998,21114,0.13557654230616922,0.31147105682421666,0.042228168912675654,45-55,M,gyu,usparks@example.net,Kevin Higgins,M,73
4288,AKX,2024-01-06,2025-07-24,565,Saturday,438838,EUR,89387,499995,422250,0.17877578775787759,4.7238412744582545,0.8445084450844509,30-50,B,gyu,usparks@example.net,Kevin Higgins,M,73
4289,AKX,2023-06-19,2025-06-03,715,Monday,597465,GBP,19204,500001,269819,0.03840792318415363,14.050145802957717,0.5396369207261585,30-55,B,gyu,usparks@example.net,Kevin Higgins,M,73
4290,GRZ,2024-08-28,2025-02-21,177,Wednesday,50125,USD,13900,500000,46480,0.0278,3.343884892086331,0.09296,20-35,M,gyu,usparks@example.net,Kevin Higgins,M,73
4291,GRZ,2024-09-29,2026-04-27,575,Sunday,685557,EUR,11158,500003,575572,0.02231586610480337,51.58379637927944,1.151137093177441,40-65,F,gyu,usparks@example.net,Kevin Higgins,M,73
4292,AKX,2023-02-16,2024-04-10,419,Thursday,177701,EUR,10031,499999,161150,0.02006204012408025,16.06519788655169,0.3223006446012892,25-40,M,hoffmanstacey,jle@example.net,Lisa Todd,F,65
4293,BYU,2023-01-22,2023-09-23,244,Sunday,229080,USD,68610,499996,67578,0.13722109776878216,0.984958460865763,0.13515708125665005,20-25,B,hoffmanstacey,jle@example.net,Lisa Todd,F,65
4294,KTR,2024-05-29,2025-02-26,273,Wednesday,64004,USD,19281,499998,25788,0.038562154248616996,1.3374824957211764,0.05157620630482522,40-60,F,hoffmanstacey,jle@example.net,Lisa Todd,F,65
4295,KTR,2024-02-26,2025-07-01,491,Monday,892816,USD,41350,499996,236271,0.08270066160529284,5.713929866989117,0.47254578036624295,45-65,B,abenson,ravery@example.com,Brandon Mahoney,M,24
4296,GRZ,2024-01-03,2025-05-13,496,Wednesday,526657,USD,43356,500002,179757,0.08671165315338739,4.146069748131747,0.3595125619497522,25-50,M,abenson,ravery@example.com,Brandon Mahoney,M,24
4297,AKX,2023-12-16,2025-05-22,523,Saturday,983269,EUR,56018,499998,93843,0.11203644814579258,1.6752293905530364,0.187686750747003,40-45,M,abenson,ravery@example.com,Brandon Mahoney,M,24
4298,GRZ,2023-09-15,2025-01-08,481,Friday,566704,GBP,20484,499999,496460,0.04096808193616387,24.236477250537003,0.9929219858439717,40-65,M,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4299,GRZ,2024-04-26,2025-11-08,561,Friday,195295,GBP,30926,500001,23146,0.06185187629624741,0.7484317402832568,0.04629190741618517,35-40,B,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4300,GRZ,2024-07-21,2025-11-03,470,Sunday,300415,EUR,45364,499997,22779,0.09072854437126623,0.5021382594127501,0.0455582733496401,20-25,B,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4301,GRZ,2023-06-30,2024-10-30,488,Friday,538528,EUR,43975,500000,365892,0.08795,8.320454803865832,0.731784,40-60,M,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4302,BYU,2024-07-27,2024-12-30,156,Saturday,913819,USD,15820,500000,814179,0.03164,51.46517067003793,1.628358,30-55,B,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4303,GRZ,2024-04-15,2025-10-02,535,Monday,975335,EUR,54782,500001,385199,0.10956378087243826,7.031488445109708,0.7703964592070816,35-50,B,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4304,GRZ,2023-11-14,2024-12-01,383,Tuesday,59996,EUR,36389,499997,16491,0.07277843667062002,0.4531864024842672,0.03298219789318736,25-40,F,brownolivia,gonzalezjessica@example.org,Elizabeth Thomas,F,74
4305,BYU,2024-01-16,2025-11-09,663,Tuesday,40443,GBP,70491,500001,3884,0.14098171803656392,0.05509923252613809,0.007767984464031072,30-40,B,sean80,riostimothy@example.org,Paul Jenkins,M,49
4306,GRZ,2024-03-15,2025-08-08,511,Friday,854120,GBP,14520,499999,518570,0.02904005808011616,35.714187327823694,1.0371420742841486,30-35,B,sean80,riostimothy@example.org,Paul Jenkins,M,49
4307,KTR,2023-05-20,2023-11-22,186,Saturday,124801,USD,51336,499999,75049,0.10267220534441068,1.4619175627240144,0.1500983001966004,45-65,F,sean80,riostimothy@example.org,Paul Jenkins,M,49
4308,KTR,2023-03-14,2025-01-24,682,Tuesday,554947,GBP,17892,500003,76081,0.03578378529728821,4.252235636038453,0.1521610870334778,20-35,B,sean80,riostimothy@example.org,Paul Jenkins,M,49
4309,KTR,2023-10-05,2024-12-29,451,Thursday,487569,USD,69276,500000,8021,0.138552,0.1157832438362492,0.016042,25-35,M,sean80,riostimothy@example.org,Paul Jenkins,M,49
4310,BYU,2023-01-14,2024-04-06,448,Saturday,978040,EUR,42540,500002,207716,0.08507965968136127,4.8828396803008935,0.4154303382786469,40-45,B,sean80,riostimothy@example.org,Paul Jenkins,M,49
4311,AKX,2022-12-01,2023-09-27,300,Thursday,442905,GBP,83075,499999,293357,0.1661503323006646,3.5312308155281373,0.5867151734303468,40-65,F,sean80,riostimothy@example.org,Paul Jenkins,M,49
4312,BYU,2024-04-28,2026-01-12,624,Sunday,627864,USD,65889,499998,502518,0.13177852711410845,7.626735873969858,1.0050400201600806,25-35,B,betty86,morenojacob@example.net,Phillip Walker,M,50
4313,BYU,2024-09-29,2026-09-17,718,Sunday,945908,USD,28662,500000,511954,0.057324,17.861768194822414,1.023908,45-70,F,betty86,morenojacob@example.net,Phillip Walker,M,50
4314,KTR,2024-10-10,2026-04-10,547,Thursday,709315,EUR,32413,499998,159849,0.06482625930503721,4.931632369728195,0.3196992787971152,25-40,M,betty86,morenojacob@example.net,Phillip Walker,M,50
4315,BYU,2022-11-06,2024-11-05,730,Sunday,171267,USD,49725,499998,5892,0.0994503978015912,0.11849170437405732,0.011784047136188545,30-45,M,betty86,morenojacob@example.net,Phillip Walker,M,50
4316,BYU,2023-07-20,2024-08-25,402,Thursday,29498,EUR,41090,500001,26899,0.08217983564032871,0.6546361645169141,0.05379789240421519,20-25,B,betty86,morenojacob@example.net,Phillip Walker,M,50
4317,AKX,2023-08-14,2024-12-29,503,Monday,101489,GBP,15311,499998,75211,0.030622122488489955,4.912219972568741,0.15042260169040675,20-45,B,kelly80,royparker@example.com,Joshua Dennis,M,32
4318,GRZ,2022-12-31,2023-07-14,195,Saturday,337671,EUR,64184,500005,315053,0.12836671633283667,4.9085909260874985,0.63009969900301,35-55,B,kelly80,royparker@example.com,Joshua Dennis,M,32
4319,KTR,2023-11-23,2024-01-07,45,Thursday,883201,GBP,76705,500000,847356,0.15341,11.046946092171305,1.694712,45-70,F,kelly80,royparker@example.com,Joshua Dennis,M,32
